_id,geometry,map_id,name,size_ha,province,district,commune,type_area,category,region,issuedate,reference,referen_kh,last_updat,language
174,0106000020887F0000010000000103000000010000000700000000B37B9246592041B0EA73554F2C334100B37B92D4452041B0EA7355E122334100B37B92D8472041B0EA7355C424334100B37B926C382041B0EA7355193B334100B37B9278402041B0EA7355483E334100B37B9272692041B0EA7355B640334100B37B9246592041B0EA73554F2C3341,f_cfi_465,Ba Baong,2623,Prey Veng,Peam Chor,Ba Baong,Fisheries,Community Fishery,Inland fishery,14/3/2011,Prakas_No_123__14.03.2011.pdf,,20/11/2014,English
175,0106000020887F0000010000000103000000010000001100000000B37B92A01B2041B0EA73552C4D364100B37B92FC202041B0EA735554483641306EA3C190212041F01648B07B47364100B37B92F0222041B0EA73557945364120D26F9FF2222041003411964D45364100B37B92F6222041B0EA7355F944364128B9FCC7C1222041084FAF54354536410044FA0D5D202041483789B1ED47364100B37B9254202041B0EA7355F7473641A01A2F1D8C1A2041B87D1DA8BE4B3641D0F753A3991A2041E82631D8D24B364100B37B924E1B2041B0EA7355AD4B3641984C15CCE51A2041608863DD914C3641E8B7AFE3E81A2041080BB506AE4C36419075717BC61A2041D8F0F42AD64C364100B37B92C41A2041B0EA7355DA4C364100B37B92A01B2041B0EA73552C4D3641,f_cfi_464,Anlong Trei Sre Veal,27,Kampong Thom,Sandan,Dang Kambet,Fisheries,Community Fishery,Inland fishery,14/3/2011,Prakas_No_123__14.03.2011.pdf,,20/11/2014,English
176,0106000020887F00000100000001030000000100000009000000B8270F8BC49A224158EC2FFB70F0364160764F3EC1982241A067B31AF9EF3641F831E6CE799A2241C8B12E6EA0F0364150DA1B3C9F9C224178C7291A71F1364160FE433A1DA02241F8CBEE193DF2364110C7BA3803A3224188B0E11998F23641A8CFD53683A622415027A01975F33641F80FE937ADA4224188B0E119BFF23641B8270F8BC49A224158EC2FFB70F03641,f_cfi_448,Anlong Koh Kang,776,Stung Treng,Stung Treng,Samaki,Fisheries,Community Fishery,Inland fishery,26/12/2011,Prakas_No_628__26.12.2011.pdf,,22/5/2014,English
177,0106000020887F00000100000001030000000100000009000000004D842D1BB42241C00E9C13D600374170CE8832A7AB2241A80A4615B1FC3641D8CEF7B3CCB5224180E2C7582912374158302A2907B62241809ECD0AA512374100E78C2851B72241D8F0F40A7F123741F8065FF86AB82241682BF6C79C113741408B6C2791BA2241F87E6A0CE30F3741A8E8482E3DB2224170C5FE12E3013741004D842D1BB42241C00E9C13D6003741,f_cfi_447,Anlong Thma Bang,1299,Stung Treng,Stung Treng,Samaki,Fisheries,Community Fishery,Inland fishery,26/12/2011,Prakas_No_628__26.12.2011.pdf,,22/5/2014,English
178,0106000020887F00000100000001030000000100000007000000400AD7636D642241E0581737A3B1364108819563D3662241385EBA3981AC3641789CA263C167224170B5153BD6A93641201FF46C2D5B2241F8A9F1429A98364158A8356D0D5A2241482EFF41719A364128287E6CB35A224150401341689C3641400AD7636D642241E0581737A3B13641,f_cfi_450,Koh Sampeay,1056,Stung Treng,Siem Bouk,Koh Sampeay,Fisheries,Community Fishery,Inland fishery,26/12/2011,Prakas_No_628__26.12.2011.pdf,,22/5/2014,English
179,0106000020887F00000100000001030000000100000008000000C8073DFB7AA9224190A0F8718EF23641281895340DA922415005A32289F23641608FC2351DA6224110A5BD2110F4364148EA04348FA7224110F2411F35F9364160984C3511A72241F8DBD721EFF3364100917E1BD1AB2241F8A9F1D2EEF33641C0C11726CDC5224188855A23EDF33641C8073DFB7AA9224190A0F8718EF23641,f_cfi_449,Thma Taku,454,Stung Treng,Stung Treng,Samaki,Fisheries,Community Fishery,Inland fishery,26/12/2011,Prakas_No_628__26.12.2011.pdf,,22/5/2014,English
180,0106000020887F0000010000000103000000010000000700000008D7A35053B9224100780B74CC3C3641C030994A71C92241A0A22379D8333641F8A0675381C32241A8BDC187D01436417858A85515BD224140CF66850F193641D0AACF5567BA2241D8096882101F3641E8F21F5213BF224120DBF97EA526364108D7A35053B9224100780B74CC3C3641,f_cfi_452,Koh Khnhaer,1307,Kratie,Sambor,Ou Krieng,Fisheries,Community Fishery,Inland fishery,26/12/2011,Prakas_No_628__26.12.2011.pdf,,22/5/2014,English
181,0106000020887F00000100000001030000000100000009000000D05D4B68C3712241A033A2548F763641D8F0F46A0F6E2241F041CF56BF713641F0B0506B996B22412038675478763641189E5E69536B2241904AEAC4747D36410044FA6D2C6B2241E0718A9E5881364128C28667B56A224180D93D49398D3641F85C6D65197122413811364CCB873641C8E53F64E176224188D2DE50D07E3641D05D4B68C3712241A033A2548F763641,f_cfi_451,Sre Krasang,700,Stung Treng,Siem Bouk,Sre Krasang,Fisheries,Community Fishery,Inland fishery,26/12/2011,Prakas_No_628__26.12.2011.pdf,,22/5/2014,English
182,0106000020887F00000100000001030000000100000007000000F84A59A693732241C898BBF63220354188DB68A08981224190CB7FF8C31D3541504013A1B782224170AC8BFB38173541F8A067B3B956224150B81EF5DE20354158B1BFACB55F2241684DF3EE372F3541B815FBABDF662241E873B5F52C213541F84A59A693732241C898BBF632203541,f_cfi_454,Prek Chik,2964,Kratie,Prek Prasab,Saob,Fisheries,Community Fishery,Inland fishery,26/12/2011,Prakas_No_628__26.12.2011.pdf,,22/5/2014,English
183,0106000020887F00000100000001030000000100000007000000102DB25D0FA72241705F077E3F263641B8270F6B9F962241205A648BC0083641004D846DB7922241E895B28C9F053641B0FA5C6D25922241283A928BF907364198779C6211A0224180C0CA81BC1D364188C95461F99F2241881F637ED0243641102DB25D0FA72241705F077E3F263641,f_cfi_453,Khsach Leav,853,Kratie,Sambor,Ou Krieng,Fisheries,Community Fishery,Inland fishery,26/12/2011,Prakas_No_628__26.12.2011.pdf,,22/5/2014,English
184,0106000020887F0000010000000103000000010000000A0000000000000014791E41000000007A88324100000000E4791E41000000001189324100000000107B1E4100000000F988324100000000607B1E4100000000C9883241000000002C7F1E4100000000818832410000000040841E4100000000B487324100000000D0871E4100000000DC863241000000006C881E410000000073863241000000001C881E4100000000808532410000000014791E41000000007A883241,f_cfi_577,Prek Phtaol,4100,Takeo,Angkor Boeri,Preaek Phtoul,Fisheries,Community Fishery,Inland fishery,11/1/2018,Agreement_Prek_Phtaol__11.01.2018.pdf,,03.03.2022,English
185,0106000020887F0000010000000103000000010000000900000000000000E0A81E4100000000EEB7324100000000A0A91E4100000000EEB7324100000000E8A31E410000000040B6324100000000889E1E41000000001CB5324100000000389D1E41000000001CB5324100000000709C1E41000000001DB5324100000000DC9D1E41000000004AB6324100000000E4A11E41000000004BB6324100000000E0A81E4100000000EEB73241,f_cfi_578,Po Ni Romchak,840,Takeo,Prey Kabbas,Pou Rumchak,Fisheries,Community Fishery,Inland fishery,15/01/2018,Agreement_Po_Ni_Romchak__15.01.2018.pdf,,03.03.2022,English
186,0106000020887F0000010000000103000000010000003400000000000000CE19204100000000C585324100000000A42F204100000000C8843241000000001C30204100000000AB843241000000009430204100000000168432410000000076302041000000002D833241000000005630204100000000848232410000000074302041000000007981324100000000CE30204100000000B7803241000000005635204100000000037C3241000000008036204100000000337B324100000000A837204100000000AD7A324100000000A239204100000000187A3241000000009C3B2041000000006679324100000000D03D2041000000001078324100000000903F20410000000043763241000000008841204100000000DE74324100000000DC432041000000008B72324100000000F8432041000000005F7232410000000016442041000000008A693241000000005A212041000000008A69324100000000E420204100000000F2693241000000006C20204100000000D26A324100000000F61F204100000000EC6B324100000000441F204100000000816C324100000000561E204100000000246D3241000000000E1D2041000000004E6E3241000000007A1C2041000000001E6F324100000000021C2041000000004770324100000000C81B2041000000002671324100000000DA1A204100000000D971324100000000D4172041000000003E733241000000004017204100000000F0733241000000007A172041000000005575324100000000D417204100000000BA763241000000005E172041000000004E773241000000005E172041000000005A783241000000007A17204100000000FE78324100000000EC19204100000000337B324100000000621A204100000000127C324100000000621A2041000000000F7D324100000000EC19204100000000B27D324100000000E018204100000000827E324100000000F217204100000000087F3241000000002217204100000000BA7F324100000000DA1520410000000011813241000000005814204100000000A5813241000000002212204100000000A282324100000000E81120410000000046833241000000005E12204100000000CB833241000000006A13204100000000338432410000000004172041000000001385324100000000CE19204100000000C5853241,f_cfi_580,Phum Khsach,3133,Prey Veng,Peam Chor,Kaoh Sampov,Fisheries,Community Fishery,Inland fishery,7/12/2008,Agreement_Phum_Khsach__12.07.2008.pdf,,03.03.2022,English
187,0106000020887F0000010000000103000000010000002500000000000000F44C2041000000009472324100000000024420410000000060723241000000008441204100000000DB74324100000000963F2041000000003A76324100000000CE3D2041000000000F78324100000000A43B2041000000005E79324100000000A037204100000000AD7A3241000000007C36204100000000357B3241000000006435204100000000F87B324100000000BE30204100000000B3803241000000006A30204100000000738132410000000056302041000000009182324100000000843020410000000014843241000000001430204100000000AA84324100000000A62F204100000000CA84324100000000E419204100000000C885324100000000161B2041000000001986324100000000A61B2041000000009586324100000000E01B204100000000A987324100000000A61B2041000000006489324100000000E61B204100000000548A3241000000009C1C2041000000001E8B324100000000BE20204100000000F48D3241000000006421204100000000798E3241000000008C21204100000000438F324100000000041D2041000000005894324100000000A61B2041000000008E96324100000000121A20410000000090983241000000003C192041000000002999324100000000FE16204100000000039A3241000000002C142041000000008B9A3241000000005212204100000000629B324100000000FE11204100000000AE9C3241000000008012204100000000629E32410000000004122041000000009CA1324100000000563320410000000008A6324100000000F44C20410000000094723241,f_cfi_581,Bei Khom,4518,Prey Veng,Peam Chor,Kampong Prasat,Fisheries,Community Fishery,Inland fishery,25/12/2008,Agreement_Bei_Khom__25.12.2008.pdf,,03.03.2022,English
188,0106000020887F0000010000000103000000010000000C00000000000000522F21410000000071B63441000000001851214100000000D7993441000000009E45214100000000E096344100000000AA17214100000000D19D34410000000004182141000000009C9E344100000000E2172141000000003DA13441000000004A1B214100000000DAA7344100000000861D214100000000CAA83441000000007C1E21410000000044AB344100000000EC2021410000000034AD3441000000002C2821410000000056B2344100000000522F21410000000071B63441,f_cfi_572,Boeng Rang,2778.53,Tboung Khmum,Krouch Chhmar,Trea,Fisheries,Community Fishery,Inland fishery,14/03/2018,Agreement_Boeung_Reang__14.03.2018.pdf,,03.03.2022,English
189,0106000020887F000001000000010300000001000000150000000000000034DA1D4100000000DF09334100000000C0D51D4100000000420A33410000000060D81D4100000000340E334100000000D0DB1D4100000000E60E3341000000008CE21D4100000000620F33410000000068E71D4100000000F90E33410000000054F71D4100000000060A334100000000DCF31D41000000008F0733410000000004ED1D4100000000900533410000000020E91D41000000001F043341000000003CD41D41000000007DFD324100000000B8BD1D4100000000C2FD324100000000B8BD1D41000000004500334100000000A8D81D4100000000380333410000000054E81D4100000000CC05334100000000E0EC1D41000000001308334100000000C0EE1D41000000002F0A334100000000E8E51D4100000000E60C33410000000008E21D4100000000AA0C33410000000048DE1D41000000000E0B33410000000034DA1D4100000000DF093341,f_cfi_579,Chompey,461,Takeo,Bati,Champei,Fisheries,Community Fishery,Inland fishery,26/06/2008,Agreement_Chompey__26.06.2008.pdf,,03.03.2022,English
190,0106000020887F00000100000001030000000100000028000000BF687CCB09BF2141094EA2801FA53441BF687CCBA1C02141094EA28019A53441BF687CCB71C22141094EA280FFA43441BF687CCB31C42141094EA280C3A43441BF687CCB59C42141094EA2800FA33441BF687CCB97C42141094EA280DAA23441BF687CCBB5C52141094EA28071A23441BF687CCBC7C52141094EA28055A23441BF687CCBF3C52141094EA28034A13441BF687CCBC5C52141094EA280D5A03441BF687CCBC5C42141094EA2805BA03441BF687CCBD9C42141094EA280329F3441BF687CCBFDC32141094EA280939E3441BF687CCBBFC32141094EA2806D9E3441BF687CCBC7C22141094EA2803D9F3441BF687CCBADC22141094EA280499F3441BF687CCB07C22141094EA280629F3441BF687CCBCFC12141094EA2807C9F3441BF687CCB95C12141094EA280F39F3441BF687CCBFFC12141094EA2805EA03441BF687CCB03C22141094EA28093A03441BF687CCBEDC12141094EA280B1A03441BF687CCBC3C12141094EA280BBA03441BF687CCB53C12141094EA280B7A03441BF687CCB23C12141094EA280C6A03441BF687CCBCFC02141094EA28079A13441BF687CCB75C02141094EA280D2A13441BF687CCB71C02141094EA2800DA23441BF687CCBD1C02141094EA28035A23441BF687CCB7DC12141094EA28099A23441BF687CCBADC12141094EA28018A33441BF687CCB9BC12141094EA28055A33441BF687CCB6DC12141094EA28063A33441BF687CCBBDC02141094EA28054A33441BF687CCB71C02141094EA2807CA33441BF687CCB3DC02141094EA280F3A33441BF687CCB9BBF2141094EA28046A43441BF687CCB11BF2141094EA2808DA43441BF687CCBE1BE2141094EA280A7A43441BF687CCB09BF2141094EA2801FA53441,f_cfi_574,Boeung Thom Rokar Khnor Sen Chey,80,Tboung Khmum,Krouch Chhmar,Roka Khnor,Fisheries,Community Fishery,Inland fishery,31/03/2014,Prakas_No_40__12.01.2015.pdf; Agreement_Boeung_Thom_Rokar_Khnor_Sen_Chey__31.03.2014.pdf,,03.03.2022,English
191,0106000020887F0000010000000103000000010000001300000000000000D6C42241000000007ACF34418739A4CAE4C522412349A95229D23441D4168F431FC82241ADFDC2ACCDD434415D80617844C8224197495B8C57D83441B837F9A7C8C722419B7533FC4DD934417E77FC96C8C72241223C93C8E2DA34410966127ED8C72241B0E70C53DBDC34413A6A5CD3A3C72241DFEC15C7BFDE34419518642878C72241C6F20C85DCDF3441DFAE21F29FD5224107663F37FEE13441CA5BF7718FD622413134263649E234417141DEC83DD82241DD6FA1AB64E234411643B2FE7CDA22412B794F7B5EE234411B9EBDBC95E22241A860A0EE37E334410000000046E622410000000090DB34410000000068DC224100000000E6D6344100000000E4D1224100000000AFD4344113ACD7150FCB2241C45179E794D0344100000000D6C42241000000007ACF3441,f_cfi_571,Prek Ta Am,1217,Kratie,Chetr Borei,Bos Leav,Fisheries,Community Fishery,Inland fishery,24/08/2009,Agreement_Prek_Ta_Am__24.08.2009.pdf,,03.03.2022,English
192,0106000020887F00000100000001030000000100000006000000A0703D4A1C8D1241F0C9C392B2AF3641A0703D4A54BE1241F0C9C39255AD3641A0703D4A64B71241F0C9C392BD983641A0703D4AA4871241F0C9C392DB9F3641A0703D4A28A91241F0C9C392DDA53641A0703D4A1C8D1241F0C9C392B2AF3641,f_cfi_666,Don Lek,1045,Banteay Meanchey,Mongkol Borei,Sambuor,Fisheries,Community Fishery,Inland fishery,14/07/2014,Prakas_No_328__14.07.2014.pdf,,04.03.2022,English
193,0106000020887F00000100000001030000000100000007000000386744691C242241D878E956788C364138674469942A2241D878E956EE8B364138674469C4322241D878E9567489364138674469683A2241D878E956A188364138674469D24C2241D878E956C2843641386744696C4B2241D878E956CB833641386744691C242241D878E956788C3641,f_cfi_648,Phum Kaing Kngok,217,Stung Treng,Thala Barivat,Kang Cham,Fisheries,Community Fishery,Inland fishery,10/9/2010,Prakas_No_579__10.09.2010.pdf,,04.03.2022,English
194,0106000020887F0000030000000103000000010000000900000008000000F6CF214108000000E1BE34410000000014C8214108000000D9BC34410000000038C421411000000019BE344108000000E8C5214100000000EDBF344100000000B8C821410000000069C234410800000072CC2141100000009DC23441080000001ACF214100000000CCC23441000000009AD621410000000035C0344108000000F6CF214108000000E1BE34410103000000010000000B000000F8FFFFFF73CE214100000000E2BB34410000000012CE214100000000E2BB344108000000C6D42141000000003BBE344100000000ECD7214108000000C0BF34410800000036D6214100000000F7C134410000000068D2214108000000DEC4344110000000C0D2214108000000FFC43441080000006AD62141000000002FC23441000000006AD8214108000000C0BF344108000000EAD421410000000013BE3441F8FFFFFF73CE214100000000E2BB34410103000000010000000B0000000800000064EB2141000000005FBC34410800000098E4214100000000EFBB34410800000032E2214110000000EBBC34410000000096E121410000000052BE3441080000000ADF21411000000016BF344108000000B6D921410800000098BF344108000000EED4214108000000F8C434410000000048E4214100000000F2C934410800000016EA21410800000009C53441F8FFFFFF2DED214110000000CEC034410800000064EB2141000000005FBC3441,f_cfi_583,Russey Keo,950.81,Kratie,Prek Prasab,Russey Keo,Fisheries,Community Fishery,Inland fishery,5/3/2020,Agreement_Russey_Keo__05.03.2020.pdf,,03.03.2022,English
195,0106000020887F0000010000000103000000010000000500000000000000267A2241000000003C75354100000000B46B2241000000000D82354100000000C683224100000000EB773541000000008C822241000000009477354100000000267A2241000000003C753541,f_cfi_586,Koh Sam,618,Kratie,Sambour,Sambour,Fisheries,Community Fishery,Inland fishery,7/8/2020,Agreement_Koh_Sam__07.08.2020.pdf,,03.03.2022,English
196,0106000020887F0000010000000103000000010000000C00000000000000208D224100000000A384354100000000F28A2241000000009884354100000000628822410000000050883541000000009A8722410000000054883541000000005486224100000000218A3541000000000486224100000000DC8A354100000000FC86224100000000098C3541000000005E89224100000000F38D354100000000468B224100000000338E354100000000208A224100000000398A354100000000028C224100000000EE89354100000000208D224100000000A3843541,f_cfi_587,Tomnob Pak,111,Kratie,Sambour,Sambour,Fisheries,Community Fishery,Inland fishery,7/9/2020,Agreement_Tomnob_Pak__07.09.2020.pdf,,03.03.2022,English
197,0106000020887F0000010000000103000000010000000B00000000000000A084224100000000A31C354100000000527B2241000000006720354100000000207A2241000000009F23354100000000F4792241000000000226354100000000BE7C22410000000028293541000000006C7D224100000000092D35410000000020852241000000008D293541000000001A8C2241000000009329354100000000248C22410000000029293541000000002E8C2241000000002D29354100000000A084224100000000A31C3541,f_cfi_588,Kaeng Kampong Dor,440,Kratie,Prek Prasab,Chrouy Bantey,Fisheries,Community Fishery,Inland fishery,26/08/2009,Agreement_Kaeng_Kampong_Dor__26.08.2009.pdf,,03.03.2022,English
198,0106000020887F0000010000000103000000010000000A00000000000000F0BA224100000000AA0B354100000000EEAB224100000000BF0A354100000000EAAB224100000000CB0A354100000000E4AB224100000000C40A354100000000DAAB224100000000C00A35410000000096AA224100000000250E354100000000B0AB22410000000049133541000000007AC3224100000000E80E3541000000005CC2224100000000690C354100000000F0BA224100000000AA0B3541,f_cfi_589,Sre Sdao,665,Kratie,Kracheh,Ou Ruessei,Fisheries,Community Fishery,Inland fishery,27/08/2009,Agreement_Sre_Sdao__27.08.2009.pdf,,03.03.2022,English
199,0106000020887F0000010000000103000000010000000B00000000000000D253224100000000A3AB3441000000009E72224100000000D1AB3441000000009071224100000000D39E344100000000D4672241000000000E953441000000009E632241000000005899344100000000C85D2241000000006299344100000000245D2241000000003C9D344100000000E05A2241000000003B9D3441000000003655224100000000479A3441000000005A5222410000000004A1344100000000D253224100000000A3AB3441,f_cfi_590,Han Chey,1720,Kratie,Chhloung,Han Chey,Fisheries,Community Fishery,Inland fishery,25/09/2009,Agreement_Han_Chey__25.09.2009.pdf,,03.03.2022,English
200,0106000020887F0000010000000103000000010000000A00000000000000D47E1B4100000000929335410000000034961B41000000004890354100000000C87A1B41000000005F8735410000000068611B4100000000217F35410000000054671B4100000000E8763541000000004C361B4100000000BE7E35410000000018441B4100000000D6853541000000008C5B1B410000000076883541000000009C701B4100000000408E354100000000D47E1B410000000092933541,f_cfi_597,Kbal Stung,1467,Kampong Thom,Stoung,Chamna Kraom,Fisheries,Community Fishery,Inland fishery,18/12/2007,Agreement_Kbal_Stung__18.12.2007.pdf,,03.03.2022,English
201,0106000020887F0000010000000103000000010000000C0000000000000048D51B41000000002E8535410000000064EA1B41000000003D803541000000008CDE1B4100000000D57C35410000000074CF1B41000000007D78354100000000F8D71B410000000046713541000000009CBF1B4100000000FB7135410000000000A41B4100000000BF72354100000000A4861B41000000008C73354100000000249F1B4100000000D57D354100000000ECB31B41000000008E86354100000000FCBF1B4100000000328A35410000000048D51B41000000002E853541,f_cfi_598,Samaki Akphivath Spean Krong,2122,Kampong Thom,Stoung,Chamna Kraom,Fisheries,Community Fishery,Inland fishery,18/12/2007,Agreement_Samakei_Apiwat_Spean_Kroung__18.12.2007.pdf,,03.03.2022,English
202,0106000020887F0000010000000103000000010000000F00000000000000B8051F4100000000C826354100000000240D1F4100000000AD2635410000000090131F4100000000EF2735410000000084111F41000000009326354100000000E00C1F41000000003825354100000000A4061F41000000002A25354100000000A0071F41000000008B23354100000000580D1F4100000000EC22354100000000FC131F4100000000D12235410000000064141F41000000008F21354100000000340B1F4100000000B92135410000000084051F4100000000E1213541000000005C011F41000000004023354100000000F8021F41000000009C25354100000000B8051F4100000000C8263541,f_cfi_599,Takong Anlongtrey Boengtok Boengkuy,77,Kampong Thom,Santuk,Prasat,Fisheries,Community Fishery,Inland fishery,18/12/2007,Agreement_Takong_Anlong_Trey_Beoung_Kouy__18.12.2007.pdf,,03.03.2022,English
203,0106000020887F0000010000000103000000010000000C00000000000000843D1B4100000000957B354100000000E4381B410000000022793541000000000C1E1B4100000000E07C3541000000002C1F1B4100000000657D354100000000B8F41A4100000000BF7F35410000000044D01A41000000004D88354100000000A4EF1A4100000000378C35410000000088091B4100000000738F354100000000C8231B41000000006F89354100000000FC3E1B410000000034833541000000004C361B4100000000BE7E354100000000843D1B4100000000957B3541,f_cfi_600,Prek Batol Yeaymao Samakei,1772,Kampong Thom,Stoung,Samprouch,Fisheries,Community Fishery,Inland fishery,18/12/2007,Agreement_Prek_Batol_Yeaymao_Samakei__18.12.2007.pdf,,03.03.2022,English
